playerID,mlb_playerID,npb_playerID,kbo_playerID,birthYear,birthMonth,birthDay,nameLast,nameFirst,nameFull,mlb_weight,npb_weight,kbo_weight,height,bats,throws
MLB_doyleje02_NPB_103462_KBO_,doyleje02,103462,,1956,10,2,Doyle,Jeff,Jeff Doyle,160,161,160,69,B,R
MLB_drisktr01_NPB_104620_KBO_,drisktr01,104620,,1971,8,1,Driskill,Travis,Travis Driskill,185,185,185,72,R,R
MLB_duceyro01_NPB_104327_KBO_,duceyro01,104327,,1965,5,24,Ducey,Rob,Rob Ducey,175,174,175,74,L,R
MLB_duckwbr01_NPB_106025_KBO_,duckwbr01,106025,,1976,1,23,Duckworth,Brandon,Brandon Duckworth,215,214,215,74,R,R
MLB_duffyma02_NPB_106489_KBO_,duffyma02,106489,,1989,2,6,Duffy,Matt,Matt Duffy,215,216,215,75,R,R
MLB_duggero01_NPB__KBO_54804,duggero01,,54804,1995,7,3,Dugger,Robert,Robert Dugger,198,198,183,72,R,R
MLB_dumatph01_NPB__KBO_60139,dumatph01,,60139,1981,7,12,Dumatrait,Phil,Phil Dumatrait,210,210,203,74,R,L
MLB_duncama01_NPB_104589_KBO_,duncama01,104589,,1963,3,13,Duncan,Mariano,Mariano Duncan,160,161,160,72,R,R
MLB_duncata01_NPB_103171_KBO_,duncata01,103171,,1953,5,12,Duncan,Taylor,Taylor Duncan,170,170,170,72,R,R
MLB_duplajo01_NPB_13715150_KBO_,duplajo01,13715150,,1994,7,11,Duplantier,Jon,Jon Duplantier,229,227,229,76,L,R
MLB_dupremi01_NPB_103172_KBO_,dupremi01,103172,,1953,5,29,Dupree,Mike,Mike Dupree,185,185,185,73,R,R
MLB_durbijd01_NPB_105802_KBO_,durbijd01,105802,,1982,2,24,Durbin,J. D.,J. D. Durbin,210,198,210,72,R,R
MLB_easlemi01_NPB_103759_KBO_,easlemi01,103759,,1950,11,29,Easler,Mike,Mike Easler,190,190,190,72,L,R
MLB_echevan01_NPB_105083_KBO_,echevan01,105083,,1971,5,25,Echevarria,Angel,Angel Echevarria,215,216,215,76,R,R
MLB_edwarjo02_NPB_106845_KBO_,edwarjo02,106845,,1988,1,8,Edwards,Jon,Jon Edwards,240,238,240,77,R,R
MLB_edwarmi01_NPB_103376_KBO_,edwarmi01,103376,,1952,8,27,Edwards,Mike,Mike Edwards,154,154,154,70,R,R
MLB_eicheju01_NPB_103830_KBO_,eicheju01,103830,,1953,10,21,Eichelberger,Juan,Juan Eichelberger,195,194,195,74,R,R
MLB_eldrebr01_NPB_106006_KBO_,eldrebr01,106006,,1980,7,12,Eldred,Brad,Brad Eldred,270,269,270,78,R,R
MLB_eliasro01_NPB__KBO_53825,eliasro01,,53825,1988,8,1,Elias,Roenis,Roenis Elias,205,205,203,73,L,L
MLB_elvirna01_NPB_104773_KBO_72412,elvirna01,104773,72412,1967,10,29,Elvira,Narciso,Narciso Elvira,160,161,181,70,L,L
MLB_emeryca01_NPB_102538_KBO_,emeryca01,102538,,1937,6,28,Emery,Cal,Cal Emery,205,205,205,74,L,L
MLB_ennisjo01_NPB__KBO_78431,ennisjo01,,78431,1979,10,17,Ennis,John,John Ennis,220,220,231,77,R,R
MLB_ennsdi01_NPB_107107_KBO_54134,ennsdi01,107107,54134,1991,5,16,Enns,Dietrich,Dietrich Enns,210,214,209,73,L,L
MLB_erlinro01_NPB_106989_KBO_,erlinro01,106989,,1990,10,8,Erlin,Robbie,Robbie Erlin,200,190,200,71,R,L
MLB_escobal02_NPB_106843_KBO_,escobal02,106843,,1986,12,16,Escobar,Alcides,Alcides Escobar,205,194,205,73,R,R
MLB_escobed02_NPB_106513_KBO_,escobed02,106513,,1992,4,22,Escobar,Edwin,Edwin Escobar,225,225,225,74,L,L
MLB_espinan01_NPB_43545159_KBO_,espinan01,43545159,,1998,3,9,Espinoza,Anderson,Anderson Espinoza,208,190,208,72,R,R
MLB_essegch01_NPB_102106_KBO_,essegch01,102106,,1931,8,9,Essegian,Chuck,Chuck Essegian,200,201,200,71,R,R
MLB_estraho01_NPB__KBO_73746,estraho01,,73746,1975,10,19,Estrada,Horacio,Horacio Estrada,185,185,174,73,L,L
MLB_etherse01_NPB__KBO_77659,etherse01,,77659,1976,10,17,Etherton,Seth,Seth Etherton,195,195,198,73,R,R
MLB_evansni01_NPB_106240_KBO_66244,evansni01,106240,66244,1986,1,30,Evans,Nick,Nick Evans,220,218,231,74,R,R
MLB_evansto01_NPB_104908_KBO_,evansto01,104908,,1974,7,9,Evans,Tom,Tom Evans,200,201,200,73,R,R
MLB_evelada01_NPB__KBO_63737,evelada01,,63737,1983,10,29,Eveland,Dana,Dana Eveland,235,235,231,73,L,L
MLB_ewingsa01_NPB_103116_KBO_,ewingsa01,103116,,1949,4,9,Ewing,Sam,Sam Ewing,200,201,200,75,L,L
MLB_fabiasa01_NPB_43745150_KBO_,fabiasa01,43745150,,1998,3,6,Fabian,Sandro,Sandro Fabian,180,179,180,71,R,R
MLB_falkebr01_NPB_105656_KBO_,falkebr01,105656,,1978,1,18,Falkenborg,Brian,Brian Falkenborg,235,234,235,79,R,R
MLB_farmemi01_NPB__KBO_70220,farmemi01,,70220,1968,7,3,Farmer,Mike,Mike Farmer,193,193,201,73,B,L
MLB_feddeer01_NPB__KBO_53913,feddeer01,,53913,1993,2,25,Fedde,Erick,Erick Fedde,203,203,203,76,R,R
MLB_feierry01_NPB__KBO_65331,feierry01,,65331,1985,8,22,Feierabend,Ryan,Ryan Feierabend,225,225,225,75,L,L
MLB_felicpe01_NPB_105281_KBO_,felicpe01,105281,,1976,8,25,Feliciano,Pedro,Pedro Feliciano,195,194,195,70,L,L
MLB_fernach01_NPB_102191_KBO_,fernach01,102191,,1932,3,2,Fernandez,Chico,Chico Fernandez,165,165,165,72,R,R
MLB_fernaja01_NPB_105450_KBO_,fernaja01,105450,,1972,2,2,Fernandez,Jared,Jared Fernandez,223,223,223,74,R,R
MLB_fernajo01_NPB_105104_KBO_72824,fernajo01,105104,72824,1974,11,2,Fernandez,Jose,Jose Fernandez,220,220,194,75,R,R
MLB_fernajo03_NPB__KBO_69209,fernajo03,,69209,1988,4,27,Fernandez,Jose,Jose Fernandez,185,185,183,70,L,R
MLB_fernato01_NPB_104769_KBO_,fernato01,104769,,1962,6,30,Fernandez,Tony,Tony Fernandez,165,165,165,74,B,R
MLB_fieldce01_NPB_103850_KBO_,fieldce01,103850,,1963,9,21,Fielder,Cecil,Cecil Fielder,230,229,230,75,R,R
MLB_fieldjo02_NPB_105909_KBO_,fieldjo02,105909,,1982,12,14,Fields,Josh,Josh Fields,225,209,225,74,R,R
MLB_fifest01_NPB_106571_KBO_,fifest01,106571,,1986,10,4,Fife,Stephen,Stephen Fife,225,225,225,75,R,R
MLB_figaral01_NPB_105859_KBO_65444,figaral01,105859,65444,1984,7,7,Figaro,Alfredo,Alfredo Figaro,190,172,174,72,R,R
MLB_fioreje01_NPB_105750_KBO_,fioreje01,105750,,1983,4,14,Fiorentino,Jeff,Jeff Fiorentino,185,190,185,73,L,R
MLB_flandyo01_NPB__KBO_66423,flandyo01,,66423,1986,1,27,Flande,Yohan,Yohan Flande,180,180,198,74,L,L
MLB_flexech01_NPB__KBO_50234,flexech01,,50234,1994,7,1,Flexen,Chris,Chris Flexen,219,219,249,75,R,R
MLB_flories01_NPB__KBO_55734,flories01,,55734,1997,11,25,Florial,Estevan,Estevan Florial,195,195,194,73,L,R
MLB_fontwi01_NPB__KBO_51863,fontwi01,,51863,1990,5,24,Font,Wilmer,Wilmer Font,255,255,249,76,R,R
MLB_fordle01_NPB_105551_KBO_,fordle01,105551,,1976,8,12,Ford,Lew,Lew Ford,190,201,190,71,R,R
MLB_fossuca01_NPB_105770_KBO_,fossuca01,105770,,1978,1,6,Fossum,Casey,Casey Fossum,160,165,160,73,L,L
MLB_foxja02_NPB__KBO_65762,foxja02,,65762,1982,7,20,Fox,Jake,Jake Fox,220,220,220,72,R,R
MLB_foytapa01_NPB_102189_KBO_,foytapa01,102189,,1930,11,16,Foytack,Paul,Paul Foytack,175,174,175,71,R,R
MLB_francen01_NPB__KBO_51567,francen01,,51567,1992,12,29,Franco,Enderson,Enderson Franco,241,241,238,73,R,R
MLB_francju01_NPB_104314_KBO_70414,francju01,104314,70414,1958,8,23,Franco,Julio,Julio Franco,160,161,209,72,R,R
MLB_francju02_NPB_106306_KBO_,francju02,106306,,1987,6,24,Francisco,Juan,Juan Francisco,245,245,245,74,L,R
MLB_francma01_NPB_105177_KBO_,francma01,105177,,1969,8,19,Franco,Matt,Matt Franco,200,201,200,74,L,R
MLB_francma02_NPB_63965157_KBO_,francma02,63965157,,1992,8,26,Franco,Maikel,Maikel Franco,225,231,225,73,R,R
MLB_frankmi01_NPB_104698_KBO_72337,frankmi01,104698,72337,1972,4,25,Franklin,Micah,Micah Franklin,205,205,207,72,B,R
MLB_frankse01_NPB__KBO_68240,frankse01,,68240,1988,8,27,Frankoff,Seth,Seth Frankoff,206,206,209,77,R,R
MLB_frasewi01_NPB_104409_KBO_,frasewi01,104409,,1964,5,26,Fraser,Willie,Willie Fraser,200,201,200,73,R,R
MLB_freitda01_NPB__KBO_51324,freitda01,,51324,1989,3,18,Freitas,David,David Freitas,250,250,254,74,R,R
MLB_friedch01_NPB__KBO_69953,friedch01,,69953,1987,7,8,Friedrich,Christian,Christian Friedrich,222,222,220,76,R,L
MLB_fujikky01_NPB_104860_KBO_,fujikky01,104860,,1980,7,21,Fujikawa,Kyuji,Kyuji Fujikawa,190,198,190,73,L,R
MLB_fujinsh01_NPB_106064_KBO_,fujinsh01,106064,,1994,4,12,Fujinami,Shintaro,Shintaro Fujinami,180,216,180,78,R,R
MLB_fukudko01_NPB_104746_KBO_,fukudko01,104746,,1977,4,26,Fukudome,Kosuke,Kosuke Fukudome,200,198,200,72,L,R
MLB_fukumka01_NPB_104400_KBO_,fukumka01,104400,,1976,8,4,Fukumori,Kazuo,Kazuo Fukumori,175,181,175,72,R,R
MLB_furmajj01_NPB_105564_KBO_,furmajj01,105564,,1979,7,31,Furmaniak,J. J.,J. J. Furmaniak,190,190,190,72,R,R
MLB_fyhrimi01_NPB_104498_KBO_74336,fyhrimi01,104498,74336,1969,12,9,Fyhrie,Mike,Mike Fyhrie,190,190,198,74,R,R
MLB_gagnodr01_NPB__KBO_50640,gagnodr01,,50640,1990,6,26,Gagnon,Drew,Drew Gagnon,215,215,214,76,R,R
MLB_gailled01_NPB_104780_KBO_,gailled01,104780,,1970,8,13,Gaillard,Eddie,Eddie Gaillard,180,181,180,73,R,R
MLB_gainejo01_NPB_102472_KBO_,gainejo01,102472,,1936,11,22,Gaines,Joe,Joe Gaines,190,190,190,73,R,R
MLB_gainety01_NPB_104172_KBO_,gainety01,104172,,1960,12,25,Gainey,Ty,Ty Gainey,190,190,190,73,L,R
MLB_galeri01_NPB_103526_KBO_,galeri01,103526,,1954,1,19,Gale,Rich,Rich Gale,225,225,225,79,R,R
MLB_galljo01_NPB__KBO_76525,galljo01,,76525,1978,4,2,Gall,John,John Gall,195,195,187,72,R,R
MLB_galveba01_NPB_104407_KBO_71443,galveba01,104407,71443,1964,3,31,Galvez,Balvino,Balvino Galvez,170,170,236,72,R,R
MLB_galvifr01_NPB_107053_KBO_,galvifr01,107053,,1989,11,14,Galvis,Freddy,Freddy Galvis,190,190,190,70,B,R
MLB_garatvi01_NPB_106281_KBO_,garatvi01,106281,,1984,9,25,Garate,Victor,Victor Garate,210,209,210,73,L,L
MLB_garcefr01_NPB_106536_KBO_,garcefr01,106536,,1990,1,17,Garces,Frank,Frank Garces,175,181,175,71,L,L
MLB_garciad01_NPB__KBO_68103,garciad01,,68103,1985,4,12,Garcia,Adonis,Adonis Garcia,205,205,205,69,R,R
MLB_garciad02_NPB_106442_KBO_,garciad02,106442,,1993,3,2,Garcia,Adolis,Adolis Garcia,205,168,205,73,R,R
MLB_garciam01_NPB__KBO_72736,garciam01,,72736,1975,5,20,Garcia,Amaury,Amaury Garcia,160,160,172,70,R,R
MLB_garcifr01_NPB_104901_KBO_,garcifr01,104901,,1972,8,1,Garcia,Freddy,Freddy Garcia,190,190,190,74,R,R
MLB_garcika01_NPB_105278_KBO_78595,garcika01,105278,78595,1975,10,29,Garcia,Karim,Karim Garcia,210,209,220,72,L,L
MLB_garcimi03_NPB__KBO_70441,garcimi03,,70441,1968,5,11,Garcia,Mike,Mike Garcia,220,220,216,74,R,R
MLB_garcion01_NPB_106642_KBO_,garcion01,106642,,1989,8,2,Garcia,Onelki,Onelki Garcia,225,229,225,75,L,L
MLB_garciro02_NPB__KBO_52125,garciro02,,52125,1993,3,28,Garcia,Robel,Robel Garcia,195,195,194,72,B,R
MLB_gardnar01_NPB_103236_KBO_,gardnar01,103236,,1952,9,21,Gardner,Art,Art Gardner,175,174,175,71,L,L
MLB_garkory01_NPB__KBO_61435,garkory01,,61435,1981,1,2,Garko,Ryan,Ryan Garko,225,225,225,74,R,R
MLB_garread01_NPB_102997_KBO_,garread01,102997,,1943,1,3,Garrett,Adrian,Adrian Garrett,185,185,185,75,L,R
MLB_garrere01_NPB_106852_KBO_,garrere01,106852,,1993,1,2,Garrett,Reed,Reed Garrett,196,209,196,74,R,R
MLB_garrewa01_NPB_103113_KBO_,garrewa01,103113,,1947,12,3,Garrett,Wayne,Wayne Garrett,175,174,175,71,L,R
MLB_gavigsa01_NPB__KBO_51833,gavigsa01,,51833,1990,5,22,Gaviglio,Sam,Sam Gaviglio,215,215,216,73,R,R
MLB_geedi01_NPB_106627_KBO_,geedi01,106627,,1986,4,28,Gee,Dillon,Dillon Gee,205,203,205,73,R,R
MLB_gentiji01_NPB_102469_KBO_,gentiji01,102469,,1934,6,3,Gentile,Jim,Jim Gentile,210,209,210,75,L,L
MLB_gerbemi01_NPB_107000_KBO_,gerbemi01,107000,,1992,7,8,Gerber,Mike,Mike Gerber,183,190,183,72,L,R
MLB_germaes01_NPB_105936_KBO_,germaes01,105936,,1978,1,26,German,Esteban,Esteban German,195,194,195,69,R,R
MLB_germaju01_NPB_105678_KBO_61434,germaju01,105678,61434,1982,8,6,Germano,Justin,Justin Germano,210,205,209,74,R,R
MLB_germego01_NPB_106503_KBO_,germego01,106503,,1987,9,23,Germen,Gonzalez,Gonzalez Germen,200,198,200,73,R,R
MLB_gibsobo02_NPB_103765_KBO_,gibsobo02,103765,,1957,6,19,Gibson,Bob,Bob Gibson,195,194,195,72,R,R
MLB_gilbesh01_NPB_104876_KBO_,gilbesh01,104876,,1965,3,12,Gilbert,Shawn,Shawn Gilbert,170,170,170,69,R,R
MLB_gissech01_NPB_105371_KBO_,gissech01,105371,,1978,1,4,Gissell,Chris,Chris Gissell,210,209,210,77,R,R
MLB_gittech01_NPB_107100_KBO_,gittech01,107100,,1994,2,4,Gittens,Chris,Chris Gittens,250,249,250,76,R,R
MLB_givenbr01_NPB_104488_KBO_,givenbr01,104488,,1965,11,6,Givens,Brian,Brian Givens,220,220,220,78,R,L
MLB_gladdda01_NPB_104245_KBO_,gladdda01,104245,,1957,7,7,Gladden,Dan,Dan Gladden,180,181,180,71,R,R
MLB_glovega01_NPB_105362_KBO_79858,glovega01,105362,79858,1976,12,3,Glover,Gary,Gary Glover,200,201,205,77,R,R
MLB_glynnry01_NPB_105357_KBO_73424,glynnry01,105357,73424,1974,11,1,Glynn,Ryan,Ryan Glynn,195,196,201,75,R,R
MLB_gomesjo01_NPB_106357_KBO_,gomesjo01,106357,,1980,11,22,Gomes,Jonny,Jonny Gomes,230,229,230,73,R,R
MLB_gomezal01_NPB_106148_KBO_,gomezal01,106148,,1978,8,8,Gomez,Alexis,Alexis Gomez,180,220,180,74,L,L
MLB_gomezhe01_NPB__KBO_66805,gomezhe01,,66805,1988,3,5,Gomez,Hector,Hector Gomez,195,195,194,75,R,R
MLB_gomezle02_NPB_104489_KBO_,gomezle02,104489,,1966,3,2,Gomez,Leo,Leo Gomez,180,181,180,72,R,R
MLB_gomezma01_NPB_106155_KBO_,gomezma01,106155,,1984,9,7,Gomez,Mauro,Mauro Gomez,230,229,230,74,R,R
MLB_gonzada01_NPB_103238_KBO_,gonzada01,103238,,1953,9,30,Gonzales,Dan,Dan Gonzales,195,194,195,73,L,R
MLB_gonzade01_NPB_104033_KBO_,gonzade01,104033,,1963,7,22,Gonzalez,Denny,Denny Gonzalez,165,165,165,71,R,R
MLB_gonzadi01_NPB_105206_KBO_,gonzadi01,105206,,1978,12,21,Gonzalez,Dicky,Dicky Gonzalez,200,198,200,70,R,R
MLB_gonzaed01_NPB__KBO_60154,gonzaed01,,60154,1983,2,23,Gonzalez,Edgar,Edgar Gonzalez,210,210,216,74,R,R
MLB_gonzaed02_NPB_105744_KBO_,gonzaed02,105744,,1978,6,14,Gonzalez,Edgar,Edgar Gonzalez,182,181,182,72,R,R
MLB_gonzaen01_NPB_105950_KBO_,gonzaen01,105950,,1982,7,14,Gonzalez,Enrique,Enrique Gonzalez,225,225,225,70,R,R
MLB_gonzaje01_NPB_105459_KBO_,gonzaje01,105459,,1975,1,8,Gonzalez,Geremi,Geremi Gonzalez,200,201,200,74,R,R
MLB_gonzalu02_NPB_105472_KBO_,gonzalu02,105472,,1979,6,26,Gonzalez,Luis,Luis Gonzalez,170,170,170,71,R,R
MLB_gonzato01_NPB_102702_KBO_,gonzato01,102702,,1936,8,28,Gonzalez,Tony,Tony Gonzalez,170,170,170,69,L,R
MLB_goodrni01_NPB__KBO_53506,goodrni01,,53506,1992,2,28,Goodrum,Niko,Niko Goodrum,215,215,218,75,B,R
MLB_goodwda01_NPB_103612_KBO_,goodwda01,103612,,1953,9,2,Goodwin,Danny,Danny Goodwin,195,194,195,73,L,R
MLB_gordobr01_NPB__KBO_61855,gordobr01,,61855,1978,8,16,Gordon,Brian,Brian Gordon,190,190,190,72,L,R
MLB_gossari01_NPB_103928_KBO_,gossari01,103928,,1951,7,5,Gossage,Rich,Rich Gossage,180,181,180,75,R,R
MLB_gourryu01_NPB_106222_KBO_,gourryu01,106222,,1984,6,9,Gurriel,Yulieski,Yulieski Gurriel,215,196,215,72,R,R
MLB_graboja01_NPB_105359_KBO_,graboja01,105359,,1976,5,24,Grabowski,Jason,Jason Grabowski,200,201,200,75,L,R
MLB_gracefr01_NPB_105473_KBO_,gracefr01,105473,,1979,8,20,Gracesqui,Frank,Frank Gracesqui,245,245,245,77,B,L
MLB_gramaal01_NPB_105370_KBO_,gramaal01,105370,,1977,11,17,Graman,Alex,Alex Graman,210,201,210,76,L,L
MLB_greenan01_NPB_105464_KBO_,greenan01,105464,,1977,7,7,Green,Andy,Andy Green,165,165,165,69,R,R
MLB_greenda03_NPB_103624_KBO_,greenda03,103624,,1960,12,4,Green,David,David Green,170,170,170,75,R,R
MLB_greenmi01_NPB_104481_KBO_,greenmi01,104481,,1963,7,18,Greenwell,Mike,Mike Greenwell,170,170,170,72,L,R
MLB_greisse01_NPB_105462_KBO_75659,greisse01,105462,75659,1975,7,29,Greisinger,Seth,Seth Greisinger,200,198,198,75,R,R
MLB_grifffo01_NPB_3705157_KBO_,grifffo01,3705157,,1995,7,27,Griffin,Foster,Foster Griffin,225,225,225,75,R,L
MLB_grosski01_NPB_104257_KBO_,grosski01,104257,,1964,8,24,Gross,Kip,Kip Gross,195,194,195,74,R,R
MLB_grunwal01_NPB_101923_KBO_,grunwal01,101923,,1930,2,13,Grunwald,Al,Al Grunwald,210,209,210,76,L,L
MLB_gsellro01_NPB_107176_KBO_,gsellro01,107176,,1993,7,18,Gsellman,Robert,Robert Gsellman,200,209,200,76,R,R
MLB_guerral01_NPB_106483_KBO_,guerral01,106483,,1986,11,20,Guerrero,Alex,Alex Guerrero,220,218,220,73,R,R
MLB_guerrja02_NPB_33735159_KBO_,guerrja02,33735159,,1995,9,25,Guerra,Javy,Javy Guerra,185,187,185,72,L,R
MLB_guerrta01_NPB_107054_KBO_,guerrta01,107054,,1991,1,9,Guerrero,Tayron,Tayron Guerrero,225,247,225,80,R,R
MLB_guielaa01_NPB_105451_KBO_,guielaa01,105451,,1972,10,5,Guiel,Aaron,Aaron Guiel,200,198,200,70,L,R
MLB_guilmpr01_NPB_106502_KBO_,guilmpr01,106502,,1987,7,27,Guilmet,Preston,Preston Guilmet,200,198,200,74,R,R
MLB_gulanmi01_NPB_104986_KBO_,gulanmi01,104986,,1970,12,18,Gulan,Mike,Mike Gulan,192,192,192,73,R,R
MLB_gullibi01_NPB_103768_KBO_,gullibi01,103768,,1959,2,20,Gullickson,Bill,Bill Gullickson,200,201,200,75,R,R
MLB_guzmado01_NPB_105001_KBO_,guzmado01,105001,,1975,4,5,Guzman,Domingo,Domingo Guzman,210,209,210,72,R,R
MLB_guzmaje01_NPB_106264_KBO_,guzmaje01,106264,,1984,6,14,Guzman,Jesus,Jesus Guzman,200,201,200,73,R,R
MLB_guzmajo03_NPB_105849_KBO_,guzmajo03,105849,,1984,11,24,Guzman,Joel,Joel Guzman,225,249,225,79,R,R
MLB_gwynma01_NPB_105558_KBO_,gwynma01,105558,,1977,11,4,Gwyn,Marcus,Marcus Gwyn,215,216,215,75,R,R
MLB_hackeer01_NPB__KBO_63938,hackeer01,,63938,1983,3,26,Hacker,Eric,Eric Hacker,230,230,229,73,B,R
MLB_hackmlu01_NPB__KBO_75444,hackmlu01,,75444,1974,10,10,Hackman,Luther,Luther Hackman,195,195,196,76,R,R
MLB_hadleke01_NPB_101925_KBO_,hadleke01,101925,,1934,12,17,Hadley,Kent,Kent Hadley,190,190,190,75,L,L
MLB_hagenbr01_NPB_106414_KBO_,hagenbr01,106414,,1989,5,12,Hagens,Bradin,Bradin Hagens,210,209,210,75,R,R
MLB_haguema01_NPB_106361_KBO_,haguema01,106361,,1985,8,20,Hague,Matt,Matt Hague,225,225,225,75,R,R
MLB_haleda02_NPB__KBO_68794,haleda02,,68794,1987,9,27,Hale,David,David Hale,210,210,210,74,R,R
MLB_haleyju01_NPB__KBO_69435,haleyju01,,69435,1991,6,16,Haley,Justin,Justin Haley,230,230,231,77,L,R
MLB_hallme01_NPB_104171_KBO_,hallme01,104171,,1960,9,16,Hall,Mel,Mel Hall,185,185,185,72,L,L
MLB_hammost01_NPB_103695_KBO_,hammost01,103695,,1957,5,9,Hammond,Steve,Steve Hammond,190,190,190,74,L,R
MLB_hamptik01_NPB_103231_KBO_,hamptik01,103231,,1951,8,22,Hampton,Ike,Ike Hampton,185,185,185,73,B,R
MLB_hancoju01_NPB_106745_KBO_,hancoju01,106745,,1990,10,28,Hancock,Justin,Justin Hancock,185,183,185,76,R,R
MLB_haneych01_NPB_104881_KBO_,haneych01,104881,,1968,11,16,Haney,Chris,Chris Haney,185,185,185,75,L,L
MLB_hannaja01_NPB__KBO_65104,hannaja01,,65104,1980,3,4,Hannahan,Jack,Jack Hannahan,210,210,201,74,L,R
MLB_hansebo01_NPB_103004_KBO_,hansebo01,103004,,1948,5,26,Hansen,Bob,Bob Hansen,195,194,195,72,L,L
MLB_hanseda01_NPB_104599_KBO_,hanseda01,104599,,1968,11,24,Hansen,Dave,Dave Hansen,180,181,180,72,L,R
MLB_hansegr01_NPB_104784_KBO_,hansegr01,104784,,1971,3,12,Hansell,Greg,Greg Hansell,213,214,213,77,R,R
MLB_hardtja01_NPB_104789_KBO_,hardtja01,104789,,1971,9,15,Hardtke,Jason,Jason Hardtke,175,174,175,70,B,R
MLB_haresh01_NPB__KBO_80614,haresh01,,80614,1967,3,26,Hare,Shawn,Shawn Hare,190,190,190,74,L,L
MLB_harikti01_NPB__KBO_75443,harikti01,,75443,1971,7,15,Harikkala,Tim,Tim Harikkala,185,185,187,74,R,R
MLB_harlola01_NPB_103308_KBO_,harlola01,103308,,1951,11,13,Harlow,Larry,Larry Harlow,185,185,185,74,L,L
MLB_harpete01_NPB_103762_KBO_,harpete01,103762,,1955,8,19,Harper,Terry,Terry Harper,195,194,195,76,R,R
MLB_harrelu01_NPB__KBO_65137,harrelu01,,65137,1985,6,3,Harrell,Lucas,Lucas Harrell,205,205,201,74,B,R
MLB_harride01_NPB__KBO_70143,harride01,,70143,1969,7,21,Harriger,Denny,Denny Harriger,185,185,181,71,R,R
MLB_harrivi01_NPB_103228_KBO_,harrivi01,103228,,1950,3,27,Harris,Vic,Vic Harris,165,165,165,71,B,R
MLB_hartgde01_NPB_104673_KBO_,hartgde01,104673,,1966,8,12,Hartgraves,Dean,Dean Hartgraves,185,185,185,72,R,L
MLB_hartky01_NPB__KBO_54930,hartky01,,54930,1992,11,23,Hart,Kyle,Kyle Hart,200,200,198,77,L,L
MLB_hartlmi01_NPB_104250_KBO_,hartlmi01,104250,,1961,8,31,Hartley,Mike,Mike Hartley,192,192,192,73,R,R
MLB_hasegsh01_NPB_104065_KBO_,hasegsh01,104065,,1968,8,1,Hasegawa,Shigetoshi,Shigetoshi Hasegawa,160,161,160,71,R,R
MLB_hatchch01_NPB__KBO_72553,hatchch01,,72553,1969,1,7,Hatcher,Chris,Chris Hatcher,220,220,231,75,R,R
MLB_hazelje01_NPB__KBO_69605,hazelje01,,69605,1987,8,14,Hazelbaker,Jeremy,Jeremy Hazelbaker,190,190,190,75,L,R
MLB_healyry01_NPB__KBO_51725,healyry01,,51725,1992,1,10,Healy,Ryon,Ryon Healy,230,230,229,76,R,R
MLB_hearnta01_NPB_73975159_KBO_,hearnta01,73975159,,1994,8,30,Hearn,Taylor,Taylor Hearn,230,258,230,78,L,L
MLB_heathde01_NPB_106243_KBO_,heathde01,106243,,1985,8,8,Heath,Deunte,Deunte Heath,240,247,240,76,R,R
MLB_hechaad01_NPB_107004_KBO_,hechaad01,107004,,1989,4,15,Hechavarria,Adeiny,Adeiny Hechavarria,195,198,195,72,R,R
MLB_heinesc01_NPB_107044_KBO_,heinesc01,107044,,1992,12,4,Heineman,Scott,Scott Heineman,220,218,220,73,R,R
MLB_hellwjo01_NPB_106718_KBO_,hellwjo01,106718,,1988,10,29,Hellweg,Johnny,Johnny Hellweg,220,234,220,80,R,R
MLB_hengeda01_NPB_103936_KBO_,hengeda01,103936,,1961,12,18,Hengel,Dave,Dave Hengel,185,185,185,72,R,R
MLB_hennse01_NPB__KBO_62731,hennse01,,62731,1981,4,23,Henn,Sean,Sean Henn,235,235,236,75,R,L
MLB_henrios01_NPB__KBO_71353,henrios01,,71353,1974,1,28,Henriquez,Oscar,Oscar Henriquez,220,220,229,78,R,R
MLB_henrydw01_NPB_104251_KBO_,henrydw01,104251,,1962,2,16,Henry,Dwayne,Dwayne Henry,205,205,205,75,R,R
MLB_heredgu01_NPB__KBO_53827,heredgu01,,53827,1991,1,31,Heredia,Guillermo,Guillermo Heredia,195,195,194,70,R,L
MLB_hermije01_NPB_106263_KBO_,hermije01,106263,,1984,1,30,Hermida,Jeremy,Jeremy Hermida,220,220,220,75,L,R
MLB_hernaan01_NPB_106152_KBO_,hernaan01,106152,,1982,10,30,Hernandez,Anderson,Anderson Hernandez,190,192,190,69,B,R
MLB_hernada02_NPB_33435157_KBO_,hernada02,33435157,,1996,12,17,Hernandez,Darwinzon,Darwinzon Hernandez,255,254,255,74,L,L
MLB_hernael01_NPB__KBO_54119,hernael01,,54119,1995,5,3,Hernandez,Elieser,Elieser Hernandez,214,214,214,72,R,R
MLB_hernael02_NPB_33235159_KBO_,hernael02,33235159,,1994,11,21,Hernandez,Elier,Elier Hernandez,197,196,197,75,R,R
MLB_hernafe01_NPB__KBO_71829,hernafe01,,71829,1971,6,16,Hernandez,Fernando,Fernando Hernandez,185,185,185,74,R,R
MLB_herreel01_NPB_106435_KBO_,herreel01,106435,,1985,2,1,Herrera,Elian,Elian Herrera,205,205,205,71,B,R
MLB_herrejo02_NPB__KBO_71859,herrejo02,,71859,1972,8,30,Herrera,Jose,Jose Herrera,165,165,172,72,L,L
