string,case,gender,number,value,order,num_class,scale
дуодециллионного,genetive,masculine,singular,1E+39,39,ordinal,True
дуодециллионной,genetive,feminine,singular,1E+39,39,ordinal,True
дуодециллионного,genetive,neuter,singular,1E+39,39,ordinal,True
дуодециллионных,genetive,,plural,1E+39,39,ordinal,True
дуодециллионному,dative,masculine,singular,1E+39,39,ordinal,True
дуодециллионной,dative,feminine,singular,1E+39,39,ordinal,True
дуодециллионному,dative,neuter,singular,1E+39,39,ordinal,True
дуодециллионним,dative,,plural,1E+39,39,ordinal,True
дуодециллионный дуодециллионного,accusative,masculine,singular,1E+39,39,ordinal,True
дуодециллионную,accusative,feminine,singular,1E+39,39,ordinal,True
дуодециллионное,accusative,neuter,singular,1E+39,39,ordinal,True
дуодециллионные дуодециллионных,accusative,,plural,1E+39,39,ordinal,True
дуодециллионным,instrumental,masculine,singular,1E+39,39,ordinal,True
дуодециллионной,instrumental,feminine,singular,1E+39,39,ordinal,True
дуодециллионным,instrumental,neuter,singular,1E+39,39,ordinal,True
дуодециллионными,instrumental,,plural,1E+39,39,ordinal,True
дуодециллионном,prepositional,masculine,singular,1E+39,39,ordinal,True
дуодециллионной,prepositional,feminine,singular,1E+39,39,ordinal,True
дуодециллионном,prepositional,neuter,singular,1E+39,39,ordinal,True
дуодециллионных,prepositional,,plural,1E+39,39,ordinal,True
тредециллион,nominative,,singular,1E+42,42,cardinal,True
тредециллионы,nominative,,plural,1E+42,42,cardinal,True
тредециллиона,genetive,,singular,1E+42,42,cardinal,True
тредециллионов,genetive,,plural,1E+42,42,cardinal,True
тредециллиону,dative,,singular,1E+42,42,cardinal,True
тредециллионам,dative,,plural,1E+42,42,cardinal,True
тредециллион,accusative,,singular,1E+42,42,cardinal,True
тредециллионы,accusative,,plural,1E+42,42,cardinal,True
тредециллионом,instrumental,,singular,1E+42,42,cardinal,True
тредециллионами,instrumental,,plural,1E+42,42,cardinal,True
тредециллионе,prepositional,,singular,1E+42,42,cardinal,True
тредециллионах,prepositional,,plural,1E+42,42,cardinal,True
тредециллионный,nominative,masculine,singular,1E+42,42,ordinal,True
тредециллионная,nominative,feminine,singular,1E+42,42,ordinal,True
тредециллионное,nominative,neuter,singular,1E+42,42,ordinal,True
тредециллионные,nominative,,plural,1E+42,42,ordinal,True
тредециллионного,genetive,masculine,singular,1E+42,42,ordinal,True
тредециллионной,genetive,feminine,singular,1E+42,42,ordinal,True
тредециллионного,genetive,neuter,singular,1E+42,42,ordinal,True
тредециллионных,genetive,,plural,1E+42,42,ordinal,True
тредециллионному,dative,masculine,singular,1E+42,42,ordinal,True
тредециллионной,dative,feminine,singular,1E+42,42,ordinal,True
тредециллионному,dative,neuter,singular,1E+42,42,ordinal,True
тредециллионним,dative,,plural,1E+42,42,ordinal,True
тредециллионный тредециллионного,accusative,masculine,singular,1E+42,42,ordinal,True
тредециллионную,accusative,feminine,singular,1E+42,42,ordinal,True
тредециллионное,accusative,neuter,singular,1E+42,42,ordinal,True
тредециллионные тредециллионных,accusative,,plural,1E+42,42,ordinal,True
тредециллионным,instrumental,masculine,singular,1E+42,42,ordinal,True
тредециллионной,instrumental,feminine,singular,1E+42,42,ordinal,True
тредециллионным,instrumental,neuter,singular,1E+42,42,ordinal,True
тредециллионными,instrumental,,plural,1E+42,42,ordinal,True
тредециллионном,prepositional,masculine,singular,1E+42,42,ordinal,True
тредециллионной,prepositional,feminine,singular,1E+42,42,ordinal,True
тредециллионном,prepositional,neuter,singular,1E+42,42,ordinal,True
тредециллионных,prepositional,,plural,1E+42,42,ordinal,True
кваттуордециллион,nominative,,singular,1E+45,45,cardinal,True
кваттуордециллионы,nominative,,plural,1E+45,45,cardinal,True
кваттуордециллиона,genetive,,singular,1E+45,45,cardinal,True
кваттуордециллионов,genetive,,plural,1E+45,45,cardinal,True
кваттуордециллиону,dative,,singular,1E+45,45,cardinal,True
кваттуордециллионам,dative,,plural,1E+45,45,cardinal,True
кваттуордециллион,accusative,,singular,1E+45,45,cardinal,True
кваттуордециллионы,accusative,,plural,1E+45,45,cardinal,True
кваттуордециллионом,instrumental,,singular,1E+45,45,cardinal,True
кваттуордециллионами,instrumental,,plural,1E+45,45,cardinal,True
кваттуордециллионе,prepositional,,singular,1E+45,45,cardinal,True
кваттуордециллионах,prepositional,,plural,1E+45,45,cardinal,True
кваттуордециллионный,nominative,masculine,singular,1E+45,45,ordinal,True
кваттуордециллионная,nominative,feminine,singular,1E+45,45,ordinal,True
кваттуордециллионное,nominative,neuter,singular,1E+45,45,ordinal,True
кваттуордециллионные,nominative,,plural,1E+45,45,ordinal,True
кваттуордециллионного,genetive,masculine,singular,1E+45,45,ordinal,True
кваттуордециллионной,genetive,feminine,singular,1E+45,45,ordinal,True
кваттуордециллионного,genetive,neuter,singular,1E+45,45,ordinal,True
кваттуордециллионных,genetive,,plural,1E+45,45,ordinal,True
кваттуордециллионному,dative,masculine,singular,1E+45,45,ordinal,True
кваттуордециллионной,dative,feminine,singular,1E+45,45,ordinal,True
кваттуордециллионному,dative,neuter,singular,1E+45,45,ordinal,True
кваттуордециллионним,dative,,plural,1E+45,45,ordinal,True
кваттуордециллионный кваттуордециллионного,accusative,masculine,singular,1E+45,45,ordinal,True
кваттуордециллионную,accusative,feminine,singular,1E+45,45,ordinal,True
кваттуордециллионное,accusative,neuter,singular,1E+45,45,ordinal,True
кваттуордециллионные кваттуордециллионных,accusative,,plural,1E+45,45,ordinal,True
кваттуордециллионным,instrumental,masculine,singular,1E+45,45,ordinal,True
кваттуордециллионной,instrumental,feminine,singular,1E+45,45,ordinal,True
кваттуордециллионным,instrumental,neuter,singular,1E+45,45,ordinal,True
кваттуордециллионными,instrumental,,plural,1E+45,45,ordinal,True
кваттуордециллионном,prepositional,masculine,singular,1E+45,45,ordinal,True
кваттуордециллионной,prepositional,feminine,singular,1E+45,45,ordinal,True
кваттуордециллионном,prepositional,neuter,singular,1E+45,45,ordinal,True
кваттуордециллионных,prepositional,,plural,1E+45,45,ordinal,True
квиндециллион,nominative,,singular,1E+48,48,cardinal,True
квиндециллионы,nominative,,plural,1E+48,48,cardinal,True
квиндециллиона,genetive,,singular,1E+48,48,cardinal,True
квиндециллионов,genetive,,plural,1E+48,48,cardinal,True
квиндециллиону,dative,,singular,1E+48,48,cardinal,True
квиндециллионам,dative,,plural,1E+48,48,cardinal,True
квиндециллион,accusative,,singular,1E+48,48,cardinal,True
квиндециллионы,accusative,,plural,1E+48,48,cardinal,True
квиндециллионом,instrumental,,singular,1E+48,48,cardinal,True
квиндециллионами,instrumental,,plural,1E+48,48,cardinal,True
квиндециллионе,prepositional,,singular,1E+48,48,cardinal,True
квиндециллионах,prepositional,,plural,1E+48,48,cardinal,True
квиндециллионный,nominative,masculine,singular,1E+48,48,ordinal,True
квиндециллионная,nominative,feminine,singular,1E+48,48,ordinal,True
квиндециллионное,nominative,neuter,singular,1E+48,48,ordinal,True
квиндециллионные,nominative,,plural,1E+48,48,ordinal,True
квиндециллионного,genetive,masculine,singular,1E+48,48,ordinal,True
квиндециллионной,genetive,feminine,singular,1E+48,48,ordinal,True
квиндециллионного,genetive,neuter,singular,1E+48,48,ordinal,True
квиндециллионных,genetive,,plural,1E+48,48,ordinal,True
квиндециллионному,dative,masculine,singular,1E+48,48,ordinal,True
квиндециллионной,dative,feminine,singular,1E+48,48,ordinal,True
квиндециллионному,dative,neuter,singular,1E+48,48,ordinal,True
квиндециллионним,dative,,plural,1E+48,48,ordinal,True
квиндециллионный квиндециллионного,accusative,masculine,singular,1E+48,48,ordinal,True
квиндециллионную,accusative,feminine,singular,1E+48,48,ordinal,True
квиндециллионное,accusative,neuter,singular,1E+48,48,ordinal,True
квиндециллионные квиндециллионных,accusative,,plural,1E+48,48,ordinal,True
квиндециллионным,instrumental,masculine,singular,1E+48,48,ordinal,True
квиндециллионной,instrumental,feminine,singular,1E+48,48,ordinal,True
квиндециллионным,instrumental,neuter,singular,1E+48,48,ordinal,True
квиндециллионными,instrumental,,plural,1E+48,48,ordinal,True
квиндециллионном,prepositional,masculine,singular,1E+48,48,ordinal,True
квиндециллионной,prepositional,feminine,singular,1E+48,48,ordinal,True
квиндециллионном,prepositional,neuter,singular,1E+48,48,ordinal,True
квиндециллионных,prepositional,,plural,1E+48,48,ordinal,True
сексдециллион седециллион,nominative,,singular,1E+51,51,cardinal,True
сексдециллионы седециллионы,nominative,,plural,1E+51,51,cardinal,True
сексдециллиона седециллиона,genetive,,singular,1E+51,51,cardinal,True
сексдециллионов седециллионов,genetive,,plural,1E+51,51,cardinal,True
сексдециллиону седециллиону,dative,,singular,1E+51,51,cardinal,True
сексдециллионам седециллионам,dative,,plural,1E+51,51,cardinal,True
сексдециллион седециллион,accusative,,singular,1E+51,51,cardinal,True
сексдециллионы седециллионы,accusative,,plural,1E+51,51,cardinal,True
сексдециллионом седециллионом,instrumental,,singular,1E+51,51,cardinal,True
сексдециллионами седециллионами,instrumental,,plural,1E+51,51,cardinal,True
сексдециллионе седециллионе,prepositional,,singular,1E+51,51,cardinal,True
сексдециллионах седециллионах,prepositional,,plural,1E+51,51,cardinal,True
сексдециллионный седециллионный,nominative,masculine,singular,1E+51,51,ordinal,True
сексдециллионная седециллионная,nominative,feminine,singular,1E+51,51,ordinal,True
сексдециллионное седециллионное,nominative,neuter,singular,1E+51,51,ordinal,True
сексдециллионные седециллионные,nominative,,plural,1E+51,51,ordinal,True
сексдециллионного седециллионного,genetive,masculine,singular,1E+51,51,ordinal,True
сексдециллионной седециллионной,genetive,feminine,singular,1E+51,51,ordinal,True
сексдециллионного седециллионного,genetive,neuter,singular,1E+51,51,ordinal,True
сексдециллионных седециллионных,genetive,,plural,1E+51,51,ordinal,True
сексдециллионному седециллионному,dative,masculine,singular,1E+51,51,ordinal,True
сексдециллионной седециллионной,dative,feminine,singular,1E+51,51,ordinal,True
сексдециллионному седециллионному,dative,neuter,singular,1E+51,51,ordinal,True
сексдециллионним седециллионним,dative,,plural,1E+51,51,ordinal,True
сексдециллионный сексдециллионного седециллионный седециллионного,accusative,masculine,singular,1E+51,51,ordinal,True
сексдециллионную седециллионную,accusative,feminine,singular,1E+51,51,ordinal,True
сексдециллионное седециллионное,accusative,neuter,singular,1E+51,51,ordinal,True
сексдециллионные сексдециллионных седециллионные седециллионных,accusative,,plural,1E+51,51,ordinal,True
сексдециллионным седециллионным,instrumental,masculine,singular,1E+51,51,ordinal,True
сексдециллионной седециллионной,instrumental,feminine,singular,1E+51,51,ordinal,True
сексдециллионным седециллионным,instrumental,neuter,singular,1E+51,51,ordinal,True
сексдециллионными седециллионными,instrumental,,plural,1E+51,51,ordinal,True
сексдециллионном седециллионном,prepositional,masculine,singular,1E+51,51,ordinal,True
сексдециллионной седециллионной,prepositional,feminine,singular,1E+51,51,ordinal,True
сексдециллионном седециллионном,prepositional,neuter,singular,1E+51,51,ordinal,True
сексдециллионных седециллионных,prepositional,,plural,1E+51,51,ordinal,True
септдециллион септендециллион,nominative,,singular,1E+54,54,cardinal,True
септдециллионы септендециллионы,nominative,,plural,1E+54,54,cardinal,True
септдециллиона септендециллиона,genetive,,singular,1E+54,54,cardinal,True
септдециллионов септендециллионов,genetive,,plural,1E+54,54,cardinal,True
септдециллиону септендециллиону,dative,,singular,1E+54,54,cardinal,True
септдециллионам септендециллионам,dative,,plural,1E+54,54,cardinal,True
септдециллион септендециллион,accusative,,singular,1E+54,54,cardinal,True
септдециллионы септендециллионы,accusative,,plural,1E+54,54,cardinal,True
септдециллионом септендециллионом,instrumental,,singular,1E+54,54,cardinal,True
септдециллионами септендециллионами,instrumental,,plural,1E+54,54,cardinal,True
септдециллионе септендециллионе,prepositional,,singular,1E+54,54,cardinal,True
септдециллионах септендециллионах,prepositional,,plural,1E+54,54,cardinal,True
септдециллионный септендециллионный,nominative,masculine,singular,1E+54,54,ordinal,True
септдециллионная септендециллионная,nominative,feminine,singular,1E+54,54,ordinal,True
септдециллионное септендециллионное,nominative,neuter,singular,1E+54,54,ordinal,True
септдециллионные септендециллионные,nominative,,plural,1E+54,54,ordinal,True
септдециллионного септендециллионного,genetive,masculine,singular,1E+54,54,ordinal,True
септдециллионной септендециллионной,genetive,feminine,singular,1E+54,54,ordinal,True
септдециллионного септендециллионного,genetive,neuter,singular,1E+54,54,ordinal,True
септдециллионных септендециллионных,genetive,,plural,1E+54,54,ordinal,True
септдециллионному септендециллионному,dative,masculine,singular,1E+54,54,ordinal,True
септдециллионной септендециллионной,dative,feminine,singular,1E+54,54,ordinal,True
септдециллионному септендециллионному,dative,neuter,singular,1E+54,54,ordinal,True
септдециллионним септендециллионним,dative,,plural,1E+54,54,ordinal,True
септдециллионный септдециллионного септендециллионный септендециллионного,accusative,masculine,singular,1E+54,54,ordinal,True
септдециллионную септендециллионную,accusative,feminine,singular,1E+54,54,ordinal,True
септдециллионное септендециллионное,accusative,neuter,singular,1E+54,54,ordinal,True
септдециллионные септдециллионных септендециллионные септендециллионных,accusative,,plural,1E+54,54,ordinal,True
септдециллионным септендециллионным,instrumental,masculine,singular,1E+54,54,ordinal,True
септдециллионной септендециллионной,instrumental,feminine,singular,1E+54,54,ordinal,True
септдециллионным септендециллионным,instrumental,neuter,singular,1E+54,54,ordinal,True
септдециллионными септендециллионными,instrumental,,plural,1E+54,54,ordinal,True
септдециллионном септендециллионном,prepositional,masculine,singular,1E+54,54,ordinal,True
септдециллионной септендециллионной,prepositional,feminine,singular,1E+54,54,ordinal,True
септдециллионном септендециллионном,prepositional,neuter,singular,1E+54,54,ordinal,True
септдециллионных септендециллионных,prepositional,,plural,1E+54,54,ordinal,True
октодециллион дуодевигинтиллион,nominative,,singular,1E+57,57,cardinal,True
октодециллионы дуодевигинтиллионы,nominative,,plural,1E+57,57,cardinal,True
октодециллиона дуодевигинтиллиона,genetive,,singular,1E+57,57,cardinal,True
октодециллионов дуодевигинтиллионов,genetive,,plural,1E+57,57,cardinal,True
октодециллиону дуодевигинтиллиону,dative,,singular,1E+57,57,cardinal,True
октодециллионам дуодевигинтиллионам,dative,,plural,1E+57,57,cardinal,True
октодециллион дуодевигинтиллион,accusative,,singular,1E+57,57,cardinal,True
октодециллионы дуодевигинтиллионы,accusative,,plural,1E+57,57,cardinal,True
октодециллионом дуодевигинтиллионом,instrumental,,singular,1E+57,57,cardinal,True
октодециллионами дуодевигинтиллионами,instrumental,,plural,1E+57,57,cardinal,True
октодециллионе дуодевигинтиллионе,prepositional,,singular,1E+57,57,cardinal,True
октодециллионах дуодевигинтиллионах,prepositional,,plural,1E+57,57,cardinal,True
октодециллионный дуодевигинтиллионный,nominative,masculine,singular,1E+57,57,ordinal,True
октодециллионная дуодевигинтиллионная,nominative,feminine,singular,1E+57,57,ordinal,True
октодециллионное дуодевигинтиллионное,nominative,neuter,singular,1E+57,57,ordinal,True
октодециллионные дуодевигинтиллионные,nominative,,plural,1E+57,57,ordinal,True
октодециллионного дуодевигинтиллионного,genetive,masculine,singular,1E+57,57,ordinal,True
октодециллионной дуодевигинтиллионной,genetive,feminine,singular,1E+57,57,ordinal,True
октодециллионного дуодевигинтиллионного,genetive,neuter,singular,1E+57,57,ordinal,True
октодециллионных дуодевигинтиллионных,genetive,,plural,1E+57,57,ordinal,True
октодециллионному дуодевигинтиллионному,dative,masculine,singular,1E+57,57,ordinal,True
октодециллионной дуодевигинтиллионной,dative,feminine,singular,1E+57,57,ordinal,True
октодециллионному дуодевигинтиллионному,dative,neuter,singular,1E+57,57,ordinal,True
октодециллионним дуодевигинтиллионним,dative,,plural,1E+57,57,ordinal,True
октодециллионный октодециллионного дуодевигинтиллионный дуодевигинтиллионного,accusative,masculine,singular,1E+57,57,ordinal,True
октодециллионную дуодевигинтиллионную,accusative,feminine,singular,1E+57,57,ordinal,True
октодециллионное дуодевигинтиллионное,accusative,neuter,singular,1E+57,57,ordinal,True
октодециллионные октодециллионных дуодевигинтиллионные дуодевигинтиллионных,accusative,,plural,1E+57,57,ordinal,True
октодециллионным дуодевигинтиллионным,instrumental,masculine,singular,1E+57,57,ordinal,True
октодециллионной дуодевигинтиллионной,instrumental,feminine,singular,1E+57,57,ordinal,True
октодециллионным дуодевигинтиллионным,instrumental,neuter,singular,1E+57,57,ordinal,True
октодециллионными дуодевигинтиллионными,instrumental,,plural,1E+57,57,ordinal,True
октодециллионном дуодевигинтиллионном,prepositional,masculine,singular,1E+57,57,ordinal,True
октодециллионной дуодевигинтиллионной,prepositional,feminine,singular,1E+57,57,ordinal,True
октодециллионном дуодевигинтиллионном,prepositional,neuter,singular,1E+57,57,ordinal,True
октодециллионных дуодевигинтиллионных,prepositional,,plural,1E+57,57,ordinal,True
новемдециллион ундевигинтиллион,nominative,,singular,1E+60,60,cardinal,True
новемдециллионы ундевигинтиллионы,nominative,,plural,1E+60,60,cardinal,True
новемдециллиона ундевигинтиллиона,genetive,,singular,1E+60,60,cardinal,True
новемдециллионов ундевигинтиллионов,genetive,,plural,1E+60,60,cardinal,True
новемдециллиону ундевигинтиллиону,dative,,singular,1E+60,60,cardinal,True
новемдециллионам ундевигинтиллионам,dative,,plural,1E+60,60,cardinal,True
новемдециллион ундевигинтиллион,accusative,,singular,1E+60,60,cardinal,True
новемдециллионы ундевигинтиллионы,accusative,,plural,1E+60,60,cardinal,True
новемдециллионом ундевигинтиллионом,instrumental,,singular,1E+60,60,cardinal,True
новемдециллионами ундевигинтиллионами,instrumental,,plural,1E+60,60,cardinal,True
новемдециллионе ундевигинтиллионе,prepositional,,singular,1E+60,60,cardinal,True
новемдециллионах ундевигинтиллионах,prepositional,,plural,1E+60,60,cardinal,True
новемдециллионный ундевигинтиллионный,nominative,masculine,singular,1E+60,60,ordinal,True
новемдециллионная ундевигинтиллионная,nominative,feminine,singular,1E+60,60,ordinal,True
новемдециллионное ундевигинтиллионное,nominative,neuter,singular,1E+60,60,ordinal,True
новемдециллионные ундевигинтиллионные,nominative,,plural,1E+60,60,ordinal,True
новемдециллионного ундевигинтиллионного,genetive,masculine,singular,1E+60,60,ordinal,True
новемдециллионной ундевигинтиллионной,genetive,feminine,singular,1E+60,60,ordinal,True
новемдециллионного ундевигинтиллионного,genetive,neuter,singular,1E+60,60,ordinal,True
новемдециллионных ундевигинтиллионных,genetive,,plural,1E+60,60,ordinal,True
новемдециллионному ундевигинтиллионному,dative,masculine,singular,1E+60,60,ordinal,True
новемдециллионной ундевигинтиллионной,dative,feminine,singular,1E+60,60,ordinal,True
новемдециллионному ундевигинтиллионному,dative,neuter,singular,1E+60,60,ordinal,True
новемдециллионним ундевигинтиллионним,dative,,plural,1E+60,60,ordinal,True
новемдециллионный новемдециллионного ундевигинтиллионный ундевигинтиллионного,accusative,masculine,singular,1E+60,60,ordinal,True
новемдециллионную ундевигинтиллионную,accusative,feminine,singular,1E+60,60,ordinal,True
новемдециллионное ундевигинтиллионное,accusative,neuter,singular,1E+60,60,ordinal,True
новемдециллионные новемдециллионных ундевигинтиллионные ундевигинтиллионных,accusative,,plural,1E+60,60,ordinal,True
новемдециллионным ундевигинтиллионным,instrumental,masculine,singular,1E+60,60,ordinal,True
новемдециллионной ундевигинтиллионной,instrumental,feminine,singular,1E+60,60,ordinal,True
новемдециллионным ундевигинтиллионным,instrumental,neuter,singular,1E+60,60,ordinal,True
новемдециллионными ундевигинтиллионными,instrumental,,plural,1E+60,60,ordinal,True
новемдециллионном ундевигинтиллионном,prepositional,masculine,singular,1E+60,60,ordinal,True
новемдециллионной ундевигинтиллионной,prepositional,feminine,singular,1E+60,60,ordinal,True
новемдециллионном ундевигинтиллионном,prepositional,neuter,singular,1E+60,60,ordinal,True
новемдециллионных ундевигинтиллионных,prepositional,,plural,1E+60,60,ordinal,True
вигинтиллион,nominative,,singular,1E+63,63,cardinal,True
вигинтиллионы,nominative,,plural,1E+63,63,cardinal,True
вигинтиллиона,genetive,,singular,1E+63,63,cardinal,True
вигинтиллионов,genetive,,plural,1E+63,63,cardinal,True
вигинтиллиону,dative,,singular,1E+63,63,cardinal,True
вигинтиллионам,dative,,plural,1E+63,63,cardinal,True
вигинтиллион,accusative,,singular,1E+63,63,cardinal,True
вигинтиллионы,accusative,,plural,1E+63,63,cardinal,True
вигинтиллионом,instrumental,,singular,1E+63,63,cardinal,True
вигинтиллионами,instrumental,,plural,1E+63,63,cardinal,True
вигинтиллионе,prepositional,,singular,1E+63,63,cardinal,True
вигинтиллионах,prepositional,,plural,1E+63,63,cardinal,True
вигинтиллионный,nominative,masculine,singular,1E+63,63,ordinal,True
вигинтиллионная,nominative,feminine,singular,1E+63,63,ordinal,True
вигинтиллионное,nominative,neuter,singular,1E+63,63,ordinal,True
вигинтиллионные,nominative,,plural,1E+63,63,ordinal,True
вигинтиллионного,genetive,masculine,singular,1E+63,63,ordinal,True
вигинтиллионной,genetive,feminine,singular,1E+63,63,ordinal,True
вигинтиллионного,genetive,neuter,singular,1E+63,63,ordinal,True
вигинтиллионных,genetive,,plural,1E+63,63,ordinal,True
вигинтиллионному,dative,masculine,singular,1E+63,63,ordinal,True
вигинтиллионной,dative,feminine,singular,1E+63,63,ordinal,True
вигинтиллионному,dative,neuter,singular,1E+63,63,ordinal,True
вигинтиллионним,dative,,plural,1E+63,63,ordinal,True
вигинтиллионный вигинтиллионного,accusative,masculine,singular,1E+63,63,ordinal,True
вигинтиллионную,accusative,feminine,singular,1E+63,63,ordinal,True
вигинтиллионное,accusative,neuter,singular,1E+63,63,ordinal,True
вигинтиллионные вигинтиллионных,accusative,,plural,1E+63,63,ordinal,True
вигинтиллионным,instrumental,masculine,singular,1E+63,63,ordinal,True
вигинтиллионной,instrumental,feminine,singular,1E+63,63,ordinal,True
вигинтиллионным,instrumental,neuter,singular,1E+63,63,ordinal,True
вигинтиллионными,instrumental,,plural,1E+63,63,ordinal,True
вигинтиллионном,prepositional,masculine,singular,1E+63,63,ordinal,True
вигинтиллионной,prepositional,feminine,singular,1E+63,63,ordinal,True
вигинтиллионном,prepositional,neuter,singular,1E+63,63,ordinal,True
вигинтиллионных,prepositional,,plural,1E+63,63,ordinal,True
унвигинтиллион,nominative,,singular,1E+66,66,cardinal,True
унвигинтиллионы,nominative,,plural,1E+66,66,cardinal,True
унвигинтиллиона,genetive,,singular,1E+66,66,cardinal,True
унвигинтиллионов,genetive,,plural,1E+66,66,cardinal,True
унвигинтиллиону,dative,,singular,1E+66,66,cardinal,True
унвигинтиллионам,dative,,plural,1E+66,66,cardinal,True
унвигинтиллион,accusative,,singular,1E+66,66,cardinal,True
унвигинтиллионы,accusative,,plural,1E+66,66,cardinal,True
унвигинтиллионом,instrumental,,singular,1E+66,66,cardinal,True
унвигинтиллионами,instrumental,,plural,1E+66,66,cardinal,True
унвигинтиллионе,prepositional,,singular,1E+66,66,cardinal,True
унвигинтиллионах,prepositional,,plural,1E+66,66,cardinal,True
унвигинтиллионный,nominative,masculine,singular,1E+66,66,ordinal,True
унвигинтиллионная,nominative,feminine,singular,1E+66,66,ordinal,True
унвигинтиллионное,nominative,neuter,singular,1E+66,66,ordinal,True
унвигинтиллионные,nominative,,plural,1E+66,66,ordinal,True
унвигинтиллионного,genetive,masculine,singular,1E+66,66,ordinal,True
унвигинтиллионной,genetive,feminine,singular,1E+66,66,ordinal,True
унвигинтиллионного,genetive,neuter,singular,1E+66,66,ordinal,True
унвигинтиллионных,genetive,,plural,1E+66,66,ordinal,True
унвигинтиллионному,dative,masculine,singular,1E+66,66,ordinal,True
унвигинтиллионной,dative,feminine,singular,1E+66,66,ordinal,True
унвигинтиллионному,dative,neuter,singular,1E+66,66,ordinal,True
унвигинтиллионним,dative,,plural,1E+66,66,ordinal,True
унвигинтиллионный унвигинтиллионного,accusative,masculine,singular,1E+66,66,ordinal,True
унвигинтиллионную,accusative,feminine,singular,1E+66,66,ordinal,True
унвигинтиллионное,accusative,neuter,singular,1E+66,66,ordinal,True
унвигинтиллионные унвигинтиллионных,accusative,,plural,1E+66,66,ordinal,True
унвигинтиллионным,instrumental,masculine,singular,1E+66,66,ordinal,True
унвигинтиллионной,instrumental,feminine,singular,1E+66,66,ordinal,True
унвигинтиллионным,instrumental,neuter,singular,1E+66,66,ordinal,True
унвигинтиллионными,instrumental,,plural,1E+66,66,ordinal,True
унвигинтиллионном,prepositional,masculine,singular,1E+66,66,ordinal,True
унвигинтиллионной,prepositional,feminine,singular,1E+66,66,ordinal,True
унвигинтиллионном,prepositional,neuter,singular,1E+66,66,ordinal,True
унвигинтиллионных,prepositional,,plural,1E+66,66,ordinal,True
дуовигинтиллион,nominative,,singular,1E+69,69,cardinal,True
дуовигинтиллионы,nominative,,plural,1E+69,69,cardinal,True
дуовигинтиллиона,genetive,,singular,1E+69,69,cardinal,True
дуовигинтиллионов,genetive,,plural,1E+69,69,cardinal,True
дуовигинтиллиону,dative,,singular,1E+69,69,cardinal,True
дуовигинтиллионам,dative,,plural,1E+69,69,cardinal,True
дуовигинтиллион,accusative,,singular,1E+69,69,cardinal,True
дуовигинтиллионы,accusative,,plural,1E+69,69,cardinal,True
дуовигинтиллионом,instrumental,,singular,1E+69,69,cardinal,True
дуовигинтиллионами,instrumental,,plural,1E+69,69,cardinal,True
дуовигинтиллионе,prepositional,,singular,1E+69,69,cardinal,True
дуовигинтиллионах,prepositional,,plural,1E+69,69,cardinal,True
дуовигинтиллионный,nominative,masculine,singular,1E+69,69,ordinal,True
дуовигинтиллионная,nominative,feminine,singular,1E+69,69,ordinal,True
дуовигинтиллионное,nominative,neuter,singular,1E+69,69,ordinal,True
дуовигинтиллионные,nominative,,plural,1E+69,69,ordinal,True
дуовигинтиллионного,genetive,masculine,singular,1E+69,69,ordinal,True
дуовигинтиллионной,genetive,feminine,singular,1E+69,69,ordinal,True
дуовигинтиллионного,genetive,neuter,singular,1E+69,69,ordinal,True
дуовигинтиллионных,genetive,,plural,1E+69,69,ordinal,True
дуовигинтиллионному,dative,masculine,singular,1E+69,69,ordinal,True
дуовигинтиллионной,dative,feminine,singular,1E+69,69,ordinal,True
дуовигинтиллионному,dative,neuter,singular,1E+69,69,ordinal,True
дуовигинтиллионним,dative,,plural,1E+69,69,ordinal,True
дуовигинтиллионный дуовигинтиллионного,accusative,masculine,singular,1E+69,69,ordinal,True
дуовигинтиллионную,accusative,feminine,singular,1E+69,69,ordinal,True
дуовигинтиллионное,accusative,neuter,singular,1E+69,69,ordinal,True
дуовигинтиллионные дуовигинтиллионных,accusative,,plural,1E+69,69,ordinal,True
дуовигинтиллионным,instrumental,masculine,singular,1E+69,69,ordinal,True
дуовигинтиллионной,instrumental,feminine,singular,1E+69,69,ordinal,True
дуовигинтиллионным,instrumental,neuter,singular,1E+69,69,ordinal,True
дуовигинтиллионными,instrumental,,plural,1E+69,69,ordinal,True
дуовигинтиллионном,prepositional,masculine,singular,1E+69,69,ordinal,True
дуовигинтиллионной,prepositional,feminine,singular,1E+69,69,ordinal,True
дуовигинтиллионном,prepositional,neuter,singular,1E+69,69,ordinal,True
дуовигинтиллионных,prepositional,,plural,1E+69,69,ordinal,True
тревигинтиллион,nominative,,singular,1E+72,72,cardinal,True
тревигинтиллионы,nominative,,plural,1E+72,72,cardinal,True
тревигинтиллиона,genetive,,singular,1E+72,72,cardinal,True
тревигинтиллионов,genetive,,plural,1E+72,72,cardinal,True
тревигинтиллиону,dative,,singular,1E+72,72,cardinal,True
тревигинтиллионам,dative,,plural,1E+72,72,cardinal,True
тревигинтиллион,accusative,,singular,1E+72,72,cardinal,True
тревигинтиллионы,accusative,,plural,1E+72,72,cardinal,True
тревигинтиллионом,instrumental,,singular,1E+72,72,cardinal,True
тревигинтиллионами,instrumental,,plural,1E+72,72,cardinal,True
тревигинтиллионе,prepositional,,singular,1E+72,72,cardinal,True
тревигинтиллионах,prepositional,,plural,1E+72,72,cardinal,True
